block_id,drug_drug1_id,drug_drug2_id,cell_line_id,conc_r_unit,conc_c_unit,synergy_zip,synergy_loewe,synergy_hsa,synergy_bliss,ic50_drug1,ic50_drug2,ri_drug1,ri_drug2,css_drug1,css_drug2,css_ri,S_sum,quality,S_mean,S_max,dname_drug1,chembl_id_drug1,inchikey_drug1,smiles_drug1,molecular_formula_drug1,drugbank_id_drug1,kegg_id_drug1,cmaps_name_drug1,dname_drug2,chembl_id_drug2,inchikey_drug2,smiles_drug2,molecular_formula_drug2,drugbank_id_drug2,kegg_id_drug2,cmaps_name_drug2,cell_line_name,cell_disease_id,tumor_lo12cation_cosmic,tumor_location_cellosaurus,disease_cui
302716,116,78,28,uM,uM,2.12781424729642,3.52144709006635,3.61237131290843,3.20659271126664,0.647196610526164,0.0008670937706707,33.59,2.215,42.383,42.558,42.4705,6.66549999999999,,24.568,8.880499999999998,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,Ixabepilone,CHEMBL1201752,FABUFPQFXZVHFB-PVYNADRNSA-N,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,C27H42N2O5S,DB04845,D04645,ixabepilone,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
302737,116,78,38,uM,uM,1.53826511341621,3.64201853504511,7.05661274146492,8.34357487496594,4.75243603628729,0.0003170996810811,-1.244,2.629,4.253,7.321,5.787,4.402,,5.0945,3.158,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,Ixabepilone,CHEMBL1201752,FABUFPQFXZVHFB-PVYNADRNSA-N,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,C27H42N2O5S,DB04845,D04645,ixabepilone,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
302870,79,78,38,uM,uM,-0.499115013365965,5.18487586521797,6.1554369488403,4.54803516429978,30.0,0.0003170996810811,2.987,2.629,6.23,9.283,7.7565,2.1405,,4.9485,4.7695,Lenalidomide,CHEMBL848,GOTYRUGSSMKFNF-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,C13H13N3O3,DB00480,D04687,lenalidomide,Ixabepilone,CHEMBL1201752,FABUFPQFXZVHFB-PVYNADRNSA-N,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,C27H42N2O5S,DB04845,D04645,ixabepilone,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
302892,79,78,28,uM,uM,1.14762618173679,-3.01982722627649,0.965371549947401,0.978162668959156,30.0,0.0008670937706707,4.019,2.215,3.792,1.513,2.6525,-3.5815,,-0.4645000000000001,-1.3665000000000005,Lenalidomide,CHEMBL848,GOTYRUGSSMKFNF-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,C13H13N3O3,DB00480,D04687,lenalidomide,Ixabepilone,CHEMBL1201752,FABUFPQFXZVHFB-PVYNADRNSA-N,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,C27H42N2O5S,DB04845,D04645,ixabepilone,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
303109,72,52,28,uM,uM,6.43920115984785,7.66542041973791,8.70092472713772,9.16514792913739,4.63606799908028,10.0,10.57,-1.542,26.003,54.325,40.164,31.136,,35.65,29.594,Gefitinib,CHEMBL939,XGALLCVXEZPNRQ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,C22H24ClFN4O3,DB00317,D01977,gefitinib,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
303135,72,52,38,uM,uM,-3.8359320920609,-1.04550765371691,1.45729193646046,-0.599487057417019,10.0,1.10347460095095,5.994,3.194,8.567,18.544,13.5555,4.3675,,8.961500000000001,7.5615,Gefitinib,CHEMBL939,XGALLCVXEZPNRQ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,C22H24ClFN4O3,DB00317,D01977,gefitinib,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
303476,79,52,28,uM,uM,0.735967309299253,-2.55392721165401,2.85967100729133,3.2974204765366,30.0,10.0,4.019,-1.542,14.575,6.544,10.5595,8.0825,,9.321,6.5405,Lenalidomide,CHEMBL848,GOTYRUGSSMKFNF-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,C13H13N3O3,DB00480,D04687,lenalidomide,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
303486,79,52,38,uM,uM,-2.85906408662218,-3.17497447361498,-1.57084082893748,-2.99473902458692,30.0,1.10347460095095,2.987,3.194,3.584,3.364,3.474,-2.707,,0.3835000000000002,0.2800000000000002,Lenalidomide,CHEMBL848,GOTYRUGSSMKFNF-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,C13H13N3O3,DB00480,D04687,lenalidomide,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
303654,88,77,28,uM,uM,5.74530550508615,-9.55049893815121,1.09833743691903,3.01266963841233,0.186033682243995,0.7,29.019,-2.328,24.522,48.524,36.523,9.832,,23.1775,7.504000000000005,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,IMIQUIMOD,CHEMBL1282,DOUYETYNHWVLEO-UHFFFAOYSA-N,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,C14H16N4,DB00724,D02500,imiquimod,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
303660,88,77,38,uM,uM,7.81702399821584,-10.6274170091338,4.54355965914125,6.24525364516356,0.0616476966214236,0.7,26.212,-2.317,28.114,44.992,36.553,12.658,,24.6055,10.340999999999998,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,IMIQUIMOD,CHEMBL1282,DOUYETYNHWVLEO-UHFFFAOYSA-N,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,C14H16N4,DB00724,D02500,imiquimod,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
303736,116,52,38,uM,uM,0.0044698866794604,1.25765128495206,3.47954600405979,4.88251161524591,4.75243603628729,1.10347460095095,-1.244,3.194,3.372,7.264,5.318,3.368,,4.343,2.124,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
303746,116,52,28,uM,uM,11.9416056061806,3.5531489510266,14.6805935351307,15.3270183243996,0.647196610526164,10.0,33.59,-1.542,52.043,51.094,51.5685,19.5205,,35.5445,17.978499999999997,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
303827,56,52,28,uM,uM,-1.77454882718669,2.62563249439665,5.33528343131066,7.49209702760627,0.479317498262319,10.0,-0.542,-1.542,13.057,13.287,13.172,15.256,,14.214,13.714,Crizotinib,CHEMBL601719,KTEIFNKAUNYNJU-GFCCVEGCSA-N,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,C21H22Cl2FN5O,DB08865,D09731,crizotinib,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
303833,56,52,38,uM,uM,-1.18890879089235,2.20556236574524,5.09690866841169,5.40301944926139,0.134169130800938,1.10347460095095,4.756,3.194,14.439,10.5,12.4695,4.5195,,8.4945,7.7135,Crizotinib,CHEMBL601719,KTEIFNKAUNYNJU-GFCCVEGCSA-N,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,C21H22Cl2FN5O,DB08865,D09731,crizotinib,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
303878,120,52,38,uM,uM,0.387197020882111,7.12706229821176,9.4570197795228,9.59896597757812,3.86072665158335,1.10347460095095,4.58,3.194,15.086,17.677,16.3815,8.6075,,12.4945,11.8015,Vismodegib,CHEMBL473417,BPQMGSKTAYIVFO-UHFFFAOYSA-N,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,C19H14Cl2N2O3S,DB08828,D09992,vismodegib,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
303904,120,52,28,uM,uM,-1.09150355252119,-0.886836150297833,1.86032277970537,5.49903543973861,13.2475908300401,10.0,-2.739,-1.542,3.056,10.046,6.551,10.832,,8.6915,8.093,Vismodegib,CHEMBL473417,BPQMGSKTAYIVFO-UHFFFAOYSA-N,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,C19H14Cl2N2O3S,DB08828,D09992,vismodegib,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
304096,115,52,38,uM,uM,-1.11250732359083,5.15857978148209,6.89445438062991,6.25180364208557,0.230610312300154,1.10347460095095,4.437,3.194,11.459,11.676,11.5675,3.9365,,7.752000000000001,7.1305000000000005,Vandetanib,CHEMBL24828,UHTHHESEBZOYNR-UHFFFAOYSA-N,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,C22H24BrFN4O2,DB05294,D06407,vandetanib,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
304106,115,52,28,uM,uM,-0.277630320181053,1.54496613801711,4.91454500192759,7.62998356765355,0.987963832062323,10.0,-1.287,-1.542,12.439,13.37,12.9045,15.7335,,14.319,14.1915,Vandetanib,CHEMBL24828,UHTHHESEBZOYNR-UHFFFAOYSA-N,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,C22H24BrFN4O2,DB05294,D06407,vandetanib,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
304290,101,52,28,uM,uM,3.16556042414047,-9.30133197065934,-4.03306590986536,1.28439775264553,0.171867099886755,10.0,-5.115,-1.542,-6.041,-0.787,-3.414,3.243,,-0.0855000000000001,-1.872,Ruxolitinib,CHEMBL1789941,HFNKQEVNSGCOJV-OAHLLOKOSA-N,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,C17H18N6,DB08877,D09959,ruxolitinib,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
304316,101,52,38,uM,uM,2.04201525954812,4.69195045226552,5.4050810445226,6.14800736536401,4.38962339087133,1.10347460095095,-0.959,3.194,8.499,14.086,11.2925,9.0575,,10.175,8.098500000000001,Ruxolitinib,CHEMBL1789941,HFNKQEVNSGCOJV-OAHLLOKOSA-N,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,C17H18N6,DB08877,D09959,ruxolitinib,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
304482,88,52,38,uM,uM,1.08578265495822,-11.6241023959365,3.8468277420165,2.32821922890353,0.0616476966214236,1.10347460095095,26.212,3.194,30.997,36.625,33.811,4.405,,19.108,7.599,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
304488,88,52,28,uM,uM,10.4192745705617,-4.09393998450266,8.54903797957511,8.71894675278029,0.186033682243995,10.0,29.019,-1.542,45.53,52.865,49.1975,21.7205,,35.459,20.1785,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
307431,72,100,38,uM,uM,1.85081108646139,4.65700284526198,7.9253378223928,5.41617580378406,10.0,0.0011836233021096,5.994,21.417,17.599,46.312,31.9555,4.5445,,18.25,10.5385,Gefitinib,CHEMBL939,XGALLCVXEZPNRQ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,C22H24ClFN4O3,DB00317,D01977,gefitinib,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
307441,72,100,28,uM,uM,-1.51595419402859,-17.6585412675635,3.12742710550296,2.869799797682,4.63606799908028,0.0059496376741413,10.57,14.231,95.774,64.339,80.0565,55.2555,,67.656,65.8255,Gefitinib,CHEMBL939,XGALLCVXEZPNRQ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,C22H24ClFN4O3,DB00317,D01977,gefitinib,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
307899,120,100,28,uM,uM,-0.599861316289591,-47.1064951792331,-3.58958562214407,-1.25257945727233,13.2475908300401,0.0059496376741413,-2.739,14.231,93.062,36.23,64.646,53.154,,58.9,50.415,Vismodegib,CHEMBL473417,BPQMGSKTAYIVFO-UHFFFAOYSA-N,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,C19H14Cl2N2O3S,DB08828,D09992,vismodegib,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
307909,120,100,38,uM,uM,1.9490946833322,-20.6111855044262,5.43085882230037,4.89826104155698,3.86072665158335,0.0011836233021096,4.58,21.417,12.9,31.833,22.3665,-3.6305,,9.368,0.9494999999999968,Vismodegib,CHEMBL473417,BPQMGSKTAYIVFO-UHFFFAOYSA-N,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,C19H14Cl2N2O3S,DB08828,D09992,vismodegib,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
307951,56,100,28,uM,uM,-1.25197904470279,-45.0130321877025,-1.52658562214407,-0.357726182738003,0.479317498262319,0.0059496376741413,-0.542,14.231,86.248,37.143,61.6955,48.0065,,54.851,47.4645,Crizotinib,CHEMBL601719,KTEIFNKAUNYNJU-GFCCVEGCSA-N,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,C21H22Cl2FN5O,DB08865,D09731,crizotinib,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
307977,56,100,38,uM,uM,-0.805214452781522,-22.5056771493819,3.5511921556337,3.08697771324024,0.134169130800938,0.0011836233021096,4.756,21.417,17.774,34.693,26.2335,0.0604999999999976,,13.146999999999998,4.816499999999998,Crizotinib,CHEMBL601719,KTEIFNKAUNYNJU-GFCCVEGCSA-N,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,C21H22Cl2FN5O,DB08865,D09731,crizotinib,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
308161,115,100,28,uM,uM,-0.895898990340307,-43.9092892137984,-0.39536339992185,1.23780040286484,0.987963832062323,0.0059496376741413,-1.287,14.231,70.435,23.016,46.7255,33.7815,,40.2535,32.494499999999995,Vandetanib,CHEMBL24828,UHTHHESEBZOYNR-UHFFFAOYSA-N,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,C22H24BrFN4O2,DB05294,D06407,vandetanib,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
308187,115,100,38,uM,uM,1.16859849537747,-17.8227316775707,2.77221050412084,1.69588570661998,0.230610312300154,0.0011836233021096,4.437,21.417,6.42,32.348,19.384,-6.47,,6.456999999999999,-2.0330000000000013,Vandetanib,CHEMBL24828,UHTHHESEBZOYNR-UHFFFAOYSA-N,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,C22H24BrFN4O2,DB05294,D06407,vandetanib,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
308370,101,100,38,uM,uM,4.34441185365157,-32.1870993031405,2.18519432223931,2.53246422656509,4.38962339087133,0.0011836233021096,-0.959,21.417,19.053,31.928,25.4905,5.0325,,15.2615,4.073499999999999,Ruxolitinib,CHEMBL1789941,HFNKQEVNSGCOJV-OAHLLOKOSA-N,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,C17H18N6,DB08877,D09959,ruxolitinib,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
308380,101,100,28,uM,uM,0.85855281323746,-73.0563823874765,-7.82733170297954,-4.36710065214319,0.171867099886755,0.0059496376741413,-5.115,14.231,90.253,9.939,50.096,40.98,,45.538,35.864999999999995,Ruxolitinib,CHEMBL1789941,HFNKQEVNSGCOJV-OAHLLOKOSA-N,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,C17H18N6,DB08877,D09959,ruxolitinib,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
308484,53,52,38,uM,uM,-9.96187337495246,-4.11642204447175,-1.7622833690946,-3.43384908761476,20.7438362933702,1.10347460095095,18.749,3.194,18.54,37.685,28.1125,6.1695,,17.141000000000002,9.363500000000002,chlorambucil,CHEMBL515,JCKYGMPEJWAADB-UHFFFAOYSA-N,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,C14H19Cl2NO2,DB00291,D00266,chlorambucil,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type,C1134719
308506,53,52,28,uM,uM,-7.06886681711448,-10.0383478421053,-6.58440116264499,-5.51995827399579,13.0779438627311,10.0,16.142,-1.542,11.745,4.731,8.238,-6.362,,0.9379999999999996,-7.904,chlorambucil,CHEMBL515,JCKYGMPEJWAADB-UHFFFAOYSA-N,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,C14H19Cl2NO2,DB00291,D00266,chlorambucil,celecoxib,CHEMBL118,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,DB00482,D00567,celecoxib,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma,C0338106
